query;significant;p_value;term_size;query_size;intersection_size;precision;recall;term_id;source;term_name;effective_domain_size;source_order;parents;evidence_codes;intersection
Clust.1;TRUE;0.019097987377398;122;83;4;0.0481927710843374;0.0327868852459016;GO:0019838;GO:MF;growth factor binding;21964;4583;GO:0005515;ISO,IDA ISS ISO IBA,IPI ISO IBA TAS,IPI ISO;Ptn,Ntrk2,Igfbp5,Kdr
Clust.1;TRUE;0.019097987377398;323;83;6;0.072289156626506;0.0185758513931889;GO:0001227;GO:MF;DNA-binding transcription repressor activity, RNA polymerase II-specific;21964;237;c("GO:0000981", "GO:0001217");IDA,IBA,IDA IMP,IDA IMP,IDA,IDA;Hes5,Peg3,Msx1,Msx2,Hes1,Cux2
Clust.1;TRUE;0.019097987377398;58;83;3;0.036144578313253;0.0517241379310345;GO:0140678;GO:MF;molecular function inhibitor activity;21964;11924;GO:0098772;IDA,IDA ISO,ISO;Id3,Id1,Bcl2
Clust.1;TRUE;0.019097987377398;324;83;6;0.072289156626506;0.0185185185185185;GO:0001217;GO:MF;DNA-binding transcription repressor activity;21964;233;GO:0003700;IDA,IBA,IDA IMP,IDA IMP,IDA,IDA;Hes5,Peg3,Msx1,Msx2,Hes1,Cux2
Clust.1;TRUE;0.019097987377398;14;83;2;0.0240963855421687;0.142857142857143;GO:0034236;GO:MF;protein kinase A catalytic subunit binding;21964;5907;c("GO:0019901", "GO:0051018");ISO,ISO;Ezr,Sox9
Clust.1;TRUE;0.019097987377398;1664;83;15;0.180722891566265;0.00901442307692308;GO:0140110;GO:MF;transcription regulator activity;21964;11763;GO:0003674;IDA IBA,IDA ISS ISO IBA TAS,ISO,IBA,IDA IMP IBA,ISO,IDA IMP ISS ISO IBA,IDA IMP ISO IBA,IDA IBA,IDA,IBA,ISO IBA,IDA IBA,IDA ISO IBA,IDA ISO IBA;Hes5,Cited2,Lmo2,Peg3,Msx1,Rfxap,Sox9,Msx2,Hes1,Wnt3a,Irf2bpl,Rfx4,Cux2,Maf,Nrip1
Clust.1;TRUE;0.019097987377398;122;83;4;0.0481927710843374;0.0327868852459016;GO:0043177;GO:MF;organic acid binding;21964;6766;GO:0036094;IDA,ISS ISO TAS,ISO,IDA;Id3,Folr1,Stx3,Slc1a3
Clust.1;TRUE;0.019097987377398;121;83;4;0.0481927710843374;0.0330578512396694;GO:0047485;GO:MF;protein N-terminus binding;21964;7849;GO:0005515;ISO,ISO,ISO,ISO;Id1,Klhl13,Clu,Tpm1
Clust.1;TRUE;0.0210316411335204;16;83;2;0.0240963855421687;0.125;GO:0005416;GO:MF;amino acid:cation symporter activity;21964;1830;c("GO:0015171", "GO:0015294");IDA IBA,IDA IMP ISS ISO;Slc6a15,Slc1a3
Clust.1;TRUE;0.0217841724481389;63;83;3;0.036144578313253;0.0476190476190476;GO:0005200;GO:MF;structural constituent of cytoskeleton;21964;1692;GO:0005198;IBA,IMP ISO,TAS;Tubb4b,Vim,Tpm1
Clust.1;TRUE;0.0235428870125638;1382;83;13;0.156626506024096;0.00940665701881331;GO:0044877;GO:MF;protein-containing complex binding;21964;7116;GO:0005488;ISO,ISS ISO,ISO,ISO,ISO IBA,IDA,IPI ISO,ISO,ISO,IDA ISS ISO IBA,ISO,ISO,ISO;Id1,Ezr,Ptn,Vim,Sparc,Hspa5,Jam3,Hes1,Clu,Tpm1,Kdr,Maf,Bcl2
Clust.1;TRUE;0.0241018246630673;18;83;2;0.0240963855421687;0.111111111111111;GO:0140416;GO:MF;transcription regulator inhibitor activity;21964;11837;GO:0140678;IDA,IDA ISO;Id3,Id1
Clust.1;TRUE;0.0266179550099398;358;83;6;0.072289156626506;0.0167597765363128;GO:0046873;GO:MF;metal ion transmembrane transporter activity;21964;7317;GO:0022890;IBA,ISO,IDA IBA,IDA ISS ISO IBA,IBA,IDA IMP ISS ISO;Cachd1,Gpm6a,Slc6a15,Kcnk1,Cacng4,Slc1a3
Clust.1;TRUE;0.0303325266475798;74;83;3;0.036144578313253;0.0405405405405405;GO:0051082;GO:MF;unfolded protein binding;21964;9099;GO:0005515;ISO IBA,IBA,ISS ISO;Hspa5,Hsp90b1,Clu
Clust.1;TRUE;0.0326215768643889;1;83;1;0.0120481927710843;1;GO:0060175;GO:MF;brain-derived neurotrophic factor-activated receptor activity;21964;9571;c("GO:0004714", "GO:0005030");IDA ISO IBA;Ntrk2
Clust.1;TRUE;0.0326215768643889;512;83;7;0.0843373493975904;0.013671875;GO:0008134;GO:MF;transcription factor binding;21964;1988;GO:0005515;IPI,IPI,ISO,ISO,IPI,ISO,IPI ISO IBA;Id3,Cited2,Lmo2,Sox9,Hes1,Bcl2,Nrip1
Clust.1;TRUE;0.0326215768643889;993;83;10;0.120481927710843;0.0100704934541793;GO:0043168;GO:MF;anion binding;21964;6762;GO:0043167;TAS,IBA NAS,IBA,ISO IBA,ISO IBA,ISS ISO TAS,ISO,ISS ISO IBA,ISO,IDA;Fabp7,Tubb4b,Rhoc,Hspa5,Pygl,Folr1,Cdk6,Arl4a,Stx3,Slc1a3
Clust.1;TRUE;0.0326215768643889;23;83;2;0.0240963855421687;0.0869565217391304;GO:0051787;GO:MF;misfolded protein binding;21964;9221;GO:0005515;IDA ISO IBA,ISS ISO IBA;Hspa5,Clu
Clust.1;TRUE;0.0326215768643889;1;83;1;0.0120481927710843;1;GO:0071207;GO:MF;histone pre-mRNA stem-loop binding;21964;9970;GO:0036002;IDA IBA;Slbp
Clust.1;TRUE;0.0326215768643889;84;83;3;0.036144578313253;0.0357142857142857;GO:0033293;GO:MF;monocarboxylic acid binding;21964;5481;GO:0031406;TAS,ISO,ISO;Fabp7,Pygl,Stx3
Clust.1;TRUE;0.0326215768643889;22;83;2;0.0240963855421687;0.0909090909090909;GO:0048156;GO:MF;tau protein binding;21964;8372;GO:0008092;ISO,ISO;Clu,Sgk1
Clust.1;TRUE;0.0326215768643889;1;83;1;0.0120481927710843;1;GO:0004394;GO:MF;heparan sulfate 2-O-sulfotransferase activity;21964;1004;GO:0034483;IMP IBA;Hs2st1
Clust.1;TRUE;0.0326215768643889;25;83;2;0.0240963855421687;0.08;GO:0050750;GO:MF;low-density lipoprotein particle receptor binding;21964;9052;GO:0070325;ISO,ISO;Hsp90b1,Clu
Clust.1;TRUE;0.0326215768643889;991;83;10;0.120481927710843;0.0100908173562059;GO:0036094;GO:MF;small molecule binding;21964;6379;GO:0005488;IDA,IBA NAS,IBA,ISO IBA,ISO IBA,ISS ISO TAS,ISO,ISS ISO IBA,ISO,IDA;Id3,Tubb4b,Rhoc,Hspa5,Pygl,Folr1,Cdk6,Arl4a,Stx3,Slc1a3
Clust.1;TRUE;0.0326215768643889;25;83;2;0.0240963855421687;0.08;GO:0005343;GO:MF;organic acid:sodium symporter activity;21964;1789;c("GO:0005342", "GO:0015370");IDA IBA,IDA IMP ISS ISO;Slc6a15,Slc1a3
Clust.1;TRUE;0.0326215768643889;1;83;1;0.0120481927710843;1;GO:0005043;GO:MF;netrin receptor activity involved in chemorepulsion;21964;1564;GO:0005042;IDA;Unc5c
Clust.1;TRUE;0.0326215768643889;1;83;1;0.0120481927710843;1;GO:1901707;GO:MF;leptomycin B binding;21964;12000;c("GO:0008289", "GO:0043177", "GO:0097159", "GO:1901363");IDA;Id3
Clust.1;TRUE;0.0331129990218788;26;83;2;0.0240963855421687;0.0769230769230769;GO:0017147;GO:MF;Wnt-protein binding;21964;3990;GO:0005515;IDA ISO IBA,IPI IBA;Wls,Fzd10
Clust.1;TRUE;0.0368038334060387;28;83;2;0.0240963855421687;0.0714285714285714;GO:0070325;GO:MF;lipoprotein particle receptor binding;21964;9847;GO:0005102;ISO,ISO;Hsp90b1,Clu
Clust.1;TRUE;0.0368038334060387;292;83;5;0.0602409638554217;0.0171232876712329;GO:0031625;GO:MF;ubiquitin protein ligase binding;21964;5088;GO:0044389;ISO,ISS ISO,IDA,IPI ISO,ISO;Hspa5,Clu,Asb4,Axin2,Bcl2
Clust.1;TRUE;0.0368612233651122;860;83;9;0.108433734939759;0.0104651162790698;GO:0097367;GO:MF;carbohydrate derivative binding;21964;10312;GO:0005488;IDA,IBA,IBA NAS,ISS ISO,IBA,ISO IBA,ISO,ISO,ISS ISO IBA;Rspo2,Sulf1,Tubb4b,Ptn,Rhoc,Hspa5,Pygl,Cdk6,Arl4a
Clust.1;TRUE;0.0378428289984534;29;83;2;0.0240963855421687;0.0689655172413793;GO:0098632;GO:MF;cell-cell adhesion mediator activity;21964;10383;GO:0098631;ISO,IBA;Jam3,Emb
Clust.1;TRUE;0.0417914837820219;434;83;6;0.072289156626506;0.0138248847926267;GO:0030545;GO:MF;signaling receptor regulator activity;21964;4865;GO:0098772;ISS ISO IBA,IDA IBA,IBA,IDA ISO IBA,ISO IBA,IDA;Ptn,Ly6h,Dkk3,Wnt3a,Wnt9a,Nenf
Clust.1;TRUE;0.0419113275994789;307;83;5;0.0602409638554217;0.0162866449511401;GO:0044389;GO:MF;ubiquitin-like protein ligase binding;21964;7060;GO:0019899;ISO,ISS ISO,IDA,IPI ISO,ISO;Hspa5,Clu,Asb4,Axin2,Bcl2
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0004962;GO:MF;endothelin receptor activity;21964;1493;GO:0008528;IDA IMP ISO;Ednrb
Clust.1;TRUE;0.0431069321730978;101;83;3;0.036144578313253;0.0297029702970297;GO:0005262;GO:MF;calcium channel activity;21964;1739;c("GO:0005261", "GO:0015085");IBA,ISO,IBA;Cachd1,Gpm6a,Cacng4
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0031751;GO:MF;D4 dopamine receptor binding;21964;5159;GO:0050780;ISO IBA;Clic6
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0098770;GO:MF;FBXO family protein binding;21964;10399;GO:0005515;ISO;Cdk6
Clust.1;TRUE;0.0431069321730978;32;83;2;0.0240963855421687;0.0625;GO:0036002;GO:MF;pre-mRNA binding;21964;6368;GO:0003723;IDA,IDA IBA;Sox9,Slbp
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0035373;GO:MF;chondroitin sulfate proteoglycan binding;21964;6282;c("GO:0005539", "GO:0043394", "GO:1901681");ISO;Ptn
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0050509;GO:MF;N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity;21964;8888;GO:0015020;IDA;Ext1
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0071820;GO:MF;N-box binding;21964;10004;GO:0000978;IDA ISO IBA;Hes1
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0050508;GO:MF;glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity;21964;8887;GO:0008375;IDA;Ext1
Clust.1;TRUE;0.0431069321730978;2;83;1;0.0120481927710843;0.5;GO:0061714;GO:MF;folic acid receptor activity;21964;9657;GO:0038024;ISS ISO TAS;Folr1
Clust.1;TRUE;0.0435514132397454;35;83;2;0.0240963855421687;0.0571428571428571;GO:0097718;GO:MF;disordered domain specific binding;21964;10350;GO:0019904;IDA,ISO;Ezr,Tpm1
Clust.1;TRUE;0.0446069480862265;36;83;2;0.0240963855421687;0.0555555555555556;GO:0098631;GO:MF;cell adhesion mediator activity;21964;10382;GO:0050839;ISO,IBA;Jam3,Emb
Clust.1;TRUE;0.0446069480862265;36;83;2;0.0240963855421687;0.0555555555555556;GO:0030547;GO:MF;signaling receptor inhibitor activity;21964;4867;GO:0030545;IDA IBA,IBA;Ly6h,Dkk3
Clust.1;TRUE;0.0471496768080415;470;83;6;0.072289156626506;0.0127659574468085;GO:0022890;GO:MF;inorganic cation transmembrane transporter activity;21964;4703;c("GO:0008324", "GO:0015318");IBA,ISO,IDA IBA,IDA ISS ISO IBA,IBA,IDA IMP ISS ISO;Cachd1,Gpm6a,Slc6a15,Kcnk1,Cacng4,Slc1a3
Clust.1;TRUE;0.0489838502813198;1293;83;11;0.132530120481928;0.00850734725444702;GO:0000977;GO:MF;RNA polymerase II transcription regulatory region sequence-specific DNA binding;21964;129;GO:0000976;IBA,IBA,IDA IMP IBA,ISO,IDA ISS ISO IBA,IMP ISO IBA,IDA ISO IBA,ISO IBA,IDA IMP IBA,IBA,ISS ISO;Hes5,Peg3,Msx1,Rfxap,Sox9,Msx2,Hes1,Rfx4,Cux2,Maf,Nrip1
Clust.1;TRUE;0.0498194266549761;39;83;2;0.0240963855421687;0.0512820512820513;GO:0051721;GO:MF;protein phosphatase 2A binding;21964;9188;GO:0019903;ISO,IDA;Vim,Bcl2
Clust.2;TRUE;8.81062492559371e-10;5902;118;68;0.576271186440678;0.0115215181294476;GO:0032502;GO:BP;developmental process;22779;8814;GO:0008150;IBA,IMP ISO,IMP IGI IEP IBA,IMP ISO,IMP ISO IBA,IDA IMP IBA,IMP,IDA IMP IGI ISS ISO,IMP ISS ISO,ISO,IDA,IMP IGI,IMP IBA,IDA IMP ISO,IDA IMP IGI IEP ISO IBA IC,IMP ISO,ISO,IDA IMP IGI IEP ISO IBA,IDA,IDA IMP,IMP ISO,IMP,IGI ISS ISO,IDA IMP IGI ISO,IGI,IMP IBA,IMP ISS ISO IBA,IGI,IDA,ISO,ISO,IMP ISO,IMP,IDA IMP ISS,IMP IGI IBA,IDA IMP IGI ISS ISO IBA TAS NAS,IDA IMP IGI ISS ISO IBA,IDA IMP IGI,IMP IGI ISS,ISO,IDA IMP,IDA,IMP,IDA,IMP IGI IBA,IBA,ISO IBA,IMP ISS ISO,IBA,IMP,IDA IMP IBA,IMP IGI IEP,IMP ISO,IGI ISO,IDA IGI ISS ISO IBA,IMP ISO,IMP ISO IBA,ISS ISO IBA,IDA IBA,IDA IMP IBA,IDA IGI,IDA IMP ISO IBA,IEP ISS ISO,IMP IGI,IBA,ISS,IMP IBA,ISO;Nnat,Cdkn1a,Lhx1,Serpine2,Gap43,Stmn3,Cacna2d2,Cdk5r1,Klf7,Crmp1,Basp1,H3f3b,Kif5c,Barhl2,Reln,Zfp503,mt-Nd4,Wnt7b,Myt1l,Chl1,Plk2,Perp,Gas6,Nrxn1,Bbc3,Pbx3,Actl6b,Jund,Crip2,Kcnk2,Ccng1,Baiap2,Cmip,Runx1t1,Thra,Wnt4,Cebpb,Flrt2,Foxo1,Akap6,Junb,Cdh4,Msi2,Clic1,Emx2,Dusp1,Atxn10,Tppp3,Dmrtb1,Scn9a,Adgrl3,Vldlr,Cd81,Lpl,Rac3,Atpif1,Armc2,Tnik,Adgrb2,Draxin,Nrxn2,Efna5,Gpc1,Shb,Unc119,Amer2,Psap,Usp2
Clust.2;TRUE;2.06600824009046e-09;5456;118;64;0.542372881355932;0.0117302052785924;GO:0048856;GO:BP;anatomical structure development;22779;15160;GO:0032502;IBA,IMP,IMP IGI IEP IBA,IMP ISO,IMP ISO IBA,IDA IMP IBA,IMP,IDA IMP IGI ISS ISO,IMP ISS ISO,ISO,IDA,IMP IGI,IMP IBA,IDA IMP ISO,IDA IMP IGI IEP ISO IBA IC,IDA IMP IGI IEP ISO IBA,IDA,IDA IMP,IMP ISO,IMP,IGI ISS ISO,IDA IMP IGI ISO,IGI,IMP IBA,IMP ISS ISO IBA,IGI,IDA,ISO,ISO,IMP ISO,IMP,ISS,IMP IGI,IDA IMP IGI ISS ISO IBA TAS NAS,IDA IMP IGI ISS ISO,IDA IMP IGI,IMP,ISO,IDA IMP,IDA,IMP,IMP IGI IBA,IBA,ISO IBA,IMP ISS ISO,IBA,IMP,IDA IMP IBA,IMP IGI IEP,IMP ISO,IDA IGI ISS ISO IBA,IMP ISO,IMP ISO IBA,ISS ISO IBA,IDA IBA,IDA IMP IBA,IDA IGI,IDA IMP ISO IBA,IEP ISS ISO,IMP IGI,IBA,ISS,IMP IBA,ISO;Nnat,Cdkn1a,Lhx1,Serpine2,Gap43,Stmn3,Cacna2d2,Cdk5r1,Klf7,Crmp1,Basp1,H3f3b,Kif5c,Barhl2,Reln,Wnt7b,Myt1l,Chl1,Plk2,Perp,Gas6,Nrxn1,Bbc3,Pbx3,Actl6b,Jund,Crip2,Kcnk2,Ccng1,Baiap2,Cmip,Runx1t1,Thra,Wnt4,Cebpb,Flrt2,Foxo1,Akap6,Junb,Cdh4,Msi2,Emx2,Dusp1,Atxn10,Tppp3,Dmrtb1,Scn9a,Adgrl3,Vldlr,Cd81,Rac3,Atpif1,Armc2,Tnik,Adgrb2,Draxin,Nrxn2,Efna5,Gpc1,Shb,Unc119,Amer2,Psap,Usp2
Clust.2;TRUE;2.7213951064721e-09;1704;118;34;0.288135593220339;0.0199530516431925;GO:0022008;GO:BP;neurogenesis;22779;7550;c("GO:0007399", "GO:0030154");IMP IGI IBA,ISO,IMP IBA,IDA IBA,IDA IMP IGI ISS ISO,IMP,ISO,IMP IBA,IDA IMP,IDA IMP IGI ISO IBA,IDA IMP ISO IBA,IDA,IDA IMP,ISO,IGI,IDA IGI ISO,IMP IBA,ISS ISO,IMP ISO,ISS,IBA,IDA,IGI,IDA,IMP IBA,ISO IBA,IMP,IMP IGI,IDA IGI,ISS ISO IBA,IDA IMP IBA,IDA IMP IBA,ISS ISO,IMP;Lhx1,Serpine2,Gap43,Stmn3,Cdk5r1,Klf7,Crmp1,Kif5c,Barhl2,Reln,Wnt7b,Myt1l,Chl1,Plk2,Gas6,Nrxn1,Pbx3,Actl6b,Baiap2,Runx1t1,Wnt4,Cebpb,Flrt2,Cdh4,Emx2,Atxn10,Adgrl3,Vldlr,Rac3,Tnik,Draxin,Efna5,Gpc1,Psap
Clust.2;TRUE;2.7213951064721e-09;1585;118;33;0.279661016949153;0.0208201892744479;GO:0048699;GO:BP;generation of neurons;22779;15013;GO:0022008;IMP IGI IBA,ISO,IMP IBA,IDA IBA,IDA IMP IGI ISS ISO,IMP,ISO,IMP IBA,IDA IMP,IDA IMP IGI ISO IBA,IDA IMP ISO IBA,IDA,IDA IMP,ISO,IGI,IDA IGI ISO,IMP IBA,ISS ISO,IMP ISO,ISS,IBA,IDA,IGI,IDA,IMP IBA,ISO IBA,IMP,IMP IGI,IDA IGI,ISS ISO IBA,IDA IMP IBA,IDA IMP IBA,IMP;Lhx1,Serpine2,Gap43,Stmn3,Cdk5r1,Klf7,Crmp1,Kif5c,Barhl2,Reln,Wnt7b,Myt1l,Chl1,Plk2,Gas6,Nrxn1,Pbx3,Actl6b,Baiap2,Runx1t1,Wnt4,Cebpb,Flrt2,Cdh4,Emx2,Atxn10,Adgrl3,Vldlr,Rac3,Tnik,Draxin,Efna5,Psap
Clust.2;TRUE;2.7213951064721e-09;1421;118;31;0.26271186440678;0.0218156228008445;GO:0030182;GO:BP;neuron differentiation;22779;7736;c("GO:0030154", "GO:0048699");IMP IGI IBA,ISO,IMP IBA,IDA IBA,IMP IGI ISS ISO,IMP,ISO,IMP IBA,IDA IMP,IDA IMP IGI,IDA IMP ISO IBA,IDA,IDA IMP,ISO,IDA IGI ISO,IMP IBA,ISS ISO,IMP ISO,ISS,IBA,IDA,IGI,IDA,IMP IBA,ISO IBA,IMP IGI,IDA IGI,ISS ISO IBA,IDA IMP IBA,IDA IMP IBA,IMP;Lhx1,Serpine2,Gap43,Stmn3,Cdk5r1,Klf7,Crmp1,Kif5c,Barhl2,Reln,Wnt7b,Myt1l,Chl1,Plk2,Nrxn1,Pbx3,Actl6b,Baiap2,Runx1t1,Wnt4,Cebpb,Flrt2,Cdh4,Emx2,Atxn10,Vldlr,Rac3,Tnik,Draxin,Efna5,Psap
Clust.2;TRUE;7.40814675245295e-09;2229;118;38;0.322033898305085;0.0170480035890534;GO:0007399;GO:BP;nervous system development;22779;3278;GO:0048731;IBA,IMP IGI IEP IBA,IMP ISO,IMP ISO IBA,IDA IBA,IDA IMP IGI ISS ISO,IMP,ISO,IMP IBA,IDA IMP ISO,IDA IMP IGI IEP ISO IBA IC,IDA IMP IEP ISO IBA,IDA,IDA IMP,ISO,IGI,IDA IMP IGI ISO,IMP IBA,IMP ISS ISO IBA,IMP ISO,ISS,IMP IBA,IDA,IDA IGI,IDA,IMP IGI IBA,ISO IBA,IDA IMP IBA,IMP IGI IEP,IDA IGI,ISS ISO IBA,IDA IBA,IDA IMP IBA,IDA IGI,IDA IMP ISO IBA,ISS ISO,IBA,IMP;Nnat,Lhx1,Serpine2,Gap43,Stmn3,Cdk5r1,Klf7,Crmp1,Kif5c,Barhl2,Reln,Wnt7b,Myt1l,Chl1,Plk2,Gas6,Nrxn1,Pbx3,Actl6b,Baiap2,Runx1t1,Wnt4,Cebpb,Flrt2,Cdh4,Emx2,Atxn10,Adgrl3,Vldlr,Rac3,Tnik,Adgrb2,Draxin,Nrxn2,Efna5,Gpc1,Unc119,Psap
Clust.2;TRUE;7.40814675245295e-09;5445;118;62;0.525423728813559;0.011386593204775;GO:0016043;GO:BP;cellular component organization;22779;5650;GO:0071840;ISO,IMP,IMP IGI ISO,IMP ISO IBA,IDA IBA,IMP,IMP IGI ISS ISO,IMP,ISO,IMP IGI ISO,IMP IBA,IMP,IDA IMP IGI IC,ISS ISO,IDA IMP IGI ISO,ISO,IDA IMP,IMP ISS ISO,ISS ISO,IMP,IDA,ISS ISO,IDA IMP IGI ISO,IMP ISS ISO IBA,IBA,ISS ISO IBA IC,IDA IMP IGI ISS ISO IBA,ISS,IDA IBA,ISO,IGI,IDA IMP IGI,ISO,IBA,IMP,IDA,IDA IGI,ISO IBA,ISS,IMP ISO IBA,ISS ISO IBA,IDA IMP IBA,IMP IGI,IDA IBA,TAS,ISS ISO,IDA ISS ISO IBA,ISS ISO IBA,IMP IBA,IMP ISO,ISO,IMP ISO IBA,ISS ISO IBA,IDA,ISO,IDA IMP IBA,IDA IGI,IDA IMP IEP ISS ISO IBA,ISS ISO IBA,ISS ISO,IMP IBA,IMP;Cdkn1a,Lhx1,Serpine2,Gap43,Stmn3,Cacna2d2,Cdk5r1,Klf7,Crmp1,H3f3b,Kif5c,Barhl2,Reln,mt-Nd4,Wnt7b,Ppp2r2b,Chl1,Plk2,Kcnc1,Perp,Mfge8,Gas6,Nrxn1,Bbc3,Nsg2,Actl6b,Baiap2,Runx1t1,Gabarap,Thra,Wnt4,Flrt2,Akap6,Epb41l4a,Prrt1,Cdh4,Mid1ip1,Sptbn1,Dusp1,Atxn10,Tppp3,Adgrl3,Vldlr,Mtcl1,Cd81,Lpl,Rac3,Pltp,Mapre2,Atpif1,Blcap,Armc2,Tnik,Adgrb2,Trim9,Draxin,Nrxn2,Efna5,Map1lc3a,Gpc1,Unc119,Psap
Clust.2;TRUE;9.42990915384817e-09;4026;118;52;0.440677966101695;0.0129160457029309;GO:0048869;GO:BP;cellular developmental process;22779;15172;c("GO:0009987", "GO:0032502");IMP ISO,IMP IGI IBA,IMP ISO,IMP IBA,IDA IBA,IMP,IDA IMP IGI ISS ISO,IMP ISO,ISO,IDA,IMP IGI,IMP IBA,IDA IMP,IDA IMP IGI ISO IBA,IMP ISO,IDA IMP IGI ISO IBA,IDA,IDA IMP,IMP ISO,IGI ISS ISO,IDA IGI ISO,IMP IBA,ISS ISO,IGI,IMP ISO,IDA IMP ISS,IMP IGI IBA,IDA IMP IGI ISS ISO IBA NAS,IDA IMP IGI ISS ISO IBA,IGI,IMP ISS,ISO,IDA IMP,IDA,IMP,IDA,IMP IBA,ISO IBA,IBA,IMP,IMP IGI,IMP,IGI ISO,IDA IGI ISS ISO,IMP ISO,IMP ISO IBA,ISS ISO IBA,IDA IMP IBA,IDA IMP ISO IBA,IEP ISS ISO,IMP,IMP IBA;Cdkn1a,Lhx1,Serpine2,Gap43,Stmn3,Cacna2d2,Cdk5r1,Klf7,Crmp1,Basp1,H3f3b,Kif5c,Barhl2,Reln,Zfp503,Wnt7b,Myt1l,Chl1,Plk2,Gas6,Nrxn1,Pbx3,Actl6b,Jund,Baiap2,Runx1t1,Thra,Wnt4,Cebpb,Flrt2,Foxo1,Akap6,Junb,Cdh4,Msi2,Clic1,Emx2,Atxn10,Dmrtb1,Adgrl3,Vldlr,Cd81,Lpl,Rac3,Atpif1,Armc2,Tnik,Draxin,Efna5,Gpc1,Shb,Psap
Clust.2;TRUE;1.05137366622074e-08;3912;118;51;0.432203389830508;0.0130368098159509;GO:0030154;GO:BP;cell differentiation;22779;7722;GO:0048869;IMP IGI IBA,IMP ISO,IMP IBA,IDA IBA,IMP,IDA IMP IGI ISS ISO,IMP ISO,ISO,IDA,IMP IGI,IMP IBA,IDA IMP,IDA IMP IGI ISO IBA,IMP ISO,IDA IMP IGI ISO IBA,IDA,IDA IMP,ISO,IGI ISS ISO,IDA IGI ISO,IMP IBA,ISS ISO,IGI,IMP ISO,IDA IMP ISS,IMP IGI IBA,IDA IMP IGI ISS ISO IBA NAS,IDA IMP IGI ISS ISO IBA,IGI,IMP ISS,ISO,IDA IMP,IDA,IMP,IDA,IMP IBA,ISO IBA,IBA,IMP,IMP IGI,IMP,IGI ISO,IDA IGI ISS ISO,IMP ISO,IMP ISO IBA,ISS ISO IBA,IDA IMP IBA,IDA IMP ISO IBA,IEP ISS ISO,IMP,IMP IBA;Lhx1,Serpine2,Gap43,Stmn3,Cacna2d2,Cdk5r1,Klf7,Crmp1,Basp1,H3f3b,Kif5c,Barhl2,Reln,Zfp503,Wnt7b,Myt1l,Chl1,Plk2,Gas6,Nrxn1,Pbx3,Actl6b,Jund,Baiap2,Runx1t1,Thra,Wnt4,Cebpb,Flrt2,Foxo1,Akap6,Junb,Cdh4,Msi2,Clic1,Emx2,Atxn10,Dmrtb1,Adgrl3,Vldlr,Cd81,Lpl,Rac3,Atpif1,Armc2,Tnik,Draxin,Efna5,Gpc1,Shb,Psap
Clust.2;TRUE;1.20615242254054e-08;1168;118;27;0.228813559322034;0.0231164383561644;GO:0048666;GO:BP;neuron development;22779;14981;c("GO:0030182", "GO:0048468");IMP,ISO,IMP IBA,IDA IBA,IMP IGI ISS ISO,IMP,ISO,IMP IBA,IMP,IDA IMP IGI,IDA IMP ISO,IDA,IDA IMP,ISO,IDA ISO,IMP IBA,ISS ISO,IMP ISO,ISS,IGI,IDA,ISO IBA,IMP IGI,IDA IGI,ISS ISO IBA,IDA IMP IBA,IDA IMP IBA;Lhx1,Serpine2,Gap43,Stmn3,Cdk5r1,Klf7,Crmp1,Kif5c,Barhl2,Reln,Wnt7b,Myt1l,Chl1,Plk2,Nrxn1,Pbx3,Actl6b,Baiap2,Runx1t1,Flrt2,Cdh4,Atxn10,Vldlr,Rac3,Tnik,Draxin,Efna5
